2017-06-30 16:21:48.986380: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986422: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986429: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986433: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986437: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:49.366665: I tensorflow/core/common_runtime/gpu/gpu_device.cc:887] Found device 0 with properties: 
name: Tesla K40m
major: 3 minor: 5 memoryClockRate (GHz) 0.8755
pciBusID 0000:81:00.0
Iteration: 3220100
Loss: 5.3715
Accuracy: 1.0
Iteration: 3220200
Loss: 3.37503
Accuracy: 1.0
Iteration: 3220300
Loss: 2.32668
Accuracy: 1.0
Iteration: 3220400
Loss: 1.24531
Accuracy: 1.0
Iteration: 3220500
Loss: 1.01545
Accuracy: 1.0
Independent Test set: 0.9752
Iteration: 3220600
Loss: 0.74705
Accuracy: 1.0
Iteration: 3220700
Loss: 11.4538
Accuracy: 0.92
Iteration: 3220800
Loss: 1.4733
Accuracy: 1.0
Iteration: 3220900
Loss: 1.91385
Accuracy: 1.0
Iteration: 3221000
Loss: 1.66857
Accuracy: 1.0
Independent Test set: 0.9736
Iteration: 3221100
Loss: 4.66507
Accuracy: 0.96
Iteration: 3221200
Loss: 3.53161
Accuracy: 1.0
Iteration: 3221300
Loss: 1.19036
Accuracy: 1.0
Iteration: 3221400
Loss: 3.64065
Accuracy: 1.0
Iteration: 3221500
Loss: 4.89501
Accuracy: 0.96
Independent Test set: 0.9752
Iteration: 3221600
Loss: 4.64192
Accuracy: 0.96
Iteration: 3221700
Loss: 3.26716
Accuracy: 1.0
Iteration: 3221800
Loss: 1.64775
Accuracy: 1.0
Iteration: 3221900
Loss: 3.60838
Accuracy: 1.0
Iteration: 3222000
Loss: 0.875081
Accuracy: 1.0
Independent Test set: 0.9753
Iteration: 3222100
Loss: 2.67271
Accuracy: 1.0
Iteration: 3222200
Loss: 7.29685
Accuracy: 0.96
Iteration: 3222300
Loss: 2.35847
Accuracy: 1.0
Iteration: 3222400
Loss: 1.94327
Accuracy: 1.0
Iteration: 3222500
Loss: 6.38588
Accuracy: 1.0
Independent Test set: 0.9765
Iteration: 3222600
Loss: 4.28787
Accuracy: 1.0
Iteration: 3222700
Loss: 6.00412
Accuracy: 0.96
Iteration: 3222800
Loss: 5.1981
Accuracy: 0.96
Iteration: 3222900
Loss: 1.95779
Accuracy: 1.0
Iteration: 3223000
Loss: 4.29426
Accuracy: 1.0
Independent Test set: 0.9743
Iteration: 3223100
Loss: 10.4327
Accuracy: 0.92
Iteration: 3223200
Loss: 5.07893
Accuracy: 1.0
Iteration: 3223300
Loss: 0.931434
Accuracy: 1.0
Iteration: 3223400
Loss: 1.41789
Accuracy: 1.0
Iteration: 3223500
Loss: 7.16582
Accuracy: 0.96
Independent Test set: 0.9768
Iteration: 3223600
Loss: 1.3046
Accuracy: 1.0
Iteration: 3223700
Loss: 2.39267
Accuracy: 1.0
Iteration: 3223800
Loss: 2.75847
Accuracy: 1.0
Iteration: 3223900
Loss: 0.916345
Accuracy: 1.0
Iteration: 3224000
Loss: 7.58121
Accuracy: 0.96
Independent Test set: 0.9763
Iteration: 3224100
Loss: 5.80337
Accuracy: 0.96
Iteration: 3224200
Loss: 1.3839
Accuracy: 1.0
Iteration: 3224300
Loss: 2.44321
Accuracy: 1.0
Iteration: 3224400
Loss: 4.69759
Accuracy: 1.0
Iteration: 3224500
Loss: 2.13826
Accuracy: 1.0
Independent Test set: 0.9745
Iteration: 3224600
Loss: 6.67802
Accuracy: 0.96
Iteration: 3224700
Loss: 1.2448
Accuracy: 1.0
Iteration: 3224800
Loss: 2.91374
Accuracy: 1.0
Iteration: 3224900
Loss: 1.54752
Accuracy: 1.0
Iteration: 3225000
Loss: 5.07621
Accuracy: 1.0
Independent Test set: 0.9752
Iteration: 3225100
Loss: 2.73378
Accuracy: 1.0
Iteration: 3225200
Loss: 7.76078
Accuracy: 0.96
Iteration: 3225300
Loss: 5.1553
Accuracy: 0.96
Iteration: 3225400
Loss: 2.75504
Accuracy: 1.0
Iteration: 3225500
Loss: 0.555417
Accuracy: 1.0
Independent Test set: 0.9748
Iteration: 3225600
Loss: 3.59526
Accuracy: 1.0
Iteration: 3225700
Loss: 1.50134
Accuracy: 1.0
Iteration: 3225800
Loss: 1.71627
Accuracy: 1.0
Iteration: 3225900
Loss: 3.07518
Accuracy: 1.0
Iteration: 3226000
Loss: 0.508633
Accuracy: 1.0
Independent Test set: 0.975
Iteration: 3226100
Loss: 1.7939
Accuracy: 1.0
Iteration: 3226200
Loss: 2.29675
Accuracy: 1.0
Iteration: 3226300
Loss: 1.88884
Accuracy: 1.0
Iteration: 3226400
Loss: 1.47915
Accuracy: 1.0
Iteration: 3226500
Loss: 5.51714
Accuracy: 1.0
Independent Test set: 0.9713
Iteration: 3226600
Loss: 5.5375
Accuracy: 1.0
Iteration: 3226700
Loss: 0.644049
Accuracy: 1.0
Iteration: 3226800
Loss: 8.38021
Accuracy: 0.92
Iteration: 3226900
Loss: 2.37027
Accuracy: 1.0
Iteration: 3227000
Loss: 6.3478
Accuracy: 0.96
Independent Test set: 0.9743
Iteration: 3227100
Loss: 3.83077
Accuracy: 1.0
Iteration: 3227200
Loss: 5.40393
Accuracy: 0.96
Iteration: 3227300
Loss: 4.92335
Accuracy: 1.0
Iteration: 3227400
Loss: 6.31343
Accuracy: 0.96
Iteration: 3227500
Loss: 2.09185
Accuracy: 1.0
Independent Test set: 0.9749
Iteration: 3227600
Loss: 0.833591
Accuracy: 1.0
Iteration: 3227700
Loss: 6.67376
Accuracy: 0.96
Iteration: 3227800
Loss: 4.72819
Accuracy: 1.0
Iteration: 3227900
Loss: 8.06021
Accuracy: 0.96
Iteration: 3228000
Loss: 3.92196
Accuracy: 1.0
Independent Test set: 0.9741
Iteration: 3228100
Loss: 1.46126
Accuracy: 1.0
Iteration: 3228200
Loss: 2.96824
Accuracy: 1.0
Iteration: 3228300
Loss: 1.13764
Accuracy: 1.0
Iteration: 3228400
Loss: 0.958116
Accuracy: 1.0
Iteration: 3228500
Loss: 1.58747
Accuracy: 1.0
Independent Test set: 0.9753
Iteration: 3228600
Loss: 2.34437
Accuracy: 1.0
Iteration: 3228700
Loss: 6.94015
Accuracy: 0.96
Iteration: 3228800
Loss: 4.47394
Accuracy: 1.0
Iteration: 3228900
Loss: 2.8263
Accuracy: 1.0
Iteration: 3229000
Loss: 1.56361
Accuracy: 1.0
Independent Test set: 0.9748
Iteration: 3229100
Loss: 1.54729
Accuracy: 1.0
Iteration: 3229200
Loss: 4.27355
Accuracy: 1.0
Iteration: 3229300
Loss: 3.95109
Accuracy: 1.0
Iteration: 3229400
Loss: 3.91614
Accuracy: 0.96
Iteration: 3229500
Loss: 3.79406
Accuracy: 1.0
Independent Test set: 0.9731
Iteration: 3229600
Loss: 3.2397
Accuracy: 1.0
Iteration: 3229700
Loss: 4.08867
Accuracy: 1.0
Iteration: 3229800
Loss: 7.22604
Accuracy: 1.0
Iteration: 3229900
Loss: 4.98201
Accuracy: 1.0
Iteration: 3230000
Loss: 2.41378
Accuracy: 1.0
Independent Test set: 0.9739
Iteration: 3230100
Loss: 2.24768
Accuracy: 1.0
Iteration: 3230200
Loss: 0.733906
Accuracy: 1.0
Iteration: 3230300
Loss: 5.52653
Accuracy: 1.0
Iteration: 3230400
Loss: 2.01192
Accuracy: 1.0
Iteration: 3230500
Loss: 2.29191
Accuracy: 1.0
Independent Test set: 0.9726
Iteration: 3230600
Loss: 2.37674
Accuracy: 1.0
Iteration: 3230700
Loss: 5.56518
Accuracy: 0.96
Iteration: 3230800
Loss: 5.19757
Accuracy: 0.96
Iteration: 3230900
Loss: 8.67155
Accuracy: 0.92
Iteration: 3231000
Loss: 3.30761
Accuracy: 1.0
Independent Test set: 0.9738
Iteration: 3231100
Loss: 2.6593
Accuracy: 1.0
Iteration: 3231200
Loss: 1.53915
Accuracy: 1.0
Iteration: 3231300
Loss: 5.25378
Accuracy: 1.0
Iteration: 3231400
Loss: 1.66878
Accuracy: 1.0
Iteration: 3231500
Loss: 2.08038
Accuracy: 1.0
Independent Test set: 0.9755
Iteration: 3231600
Loss: 0.454276
Accuracy: 1.0
Iteration: 3231700
Loss: 3.18001
Accuracy: 1.0
Iteration: 3231800
Loss: 4.75051
Accuracy: 0.96
Iteration: 3231900
Loss: 2.34453
Accuracy: 1.0
Iteration: 3232000
Loss: 2.48857
Accuracy: 1.0
Independent Test set: 0.9746
Iteration: 3232100
Loss: 3.34135
Accuracy: 1.0
Iteration: 3232200
Loss: 2.27928
Accuracy: 1.0
Iteration: 3232300
Loss: 2.10474
Accuracy: 1.0
Iteration: 3232400
Loss: 1.429
Accuracy: 1.0
Iteration: 3232500
Loss: 4.65349
Accuracy: 1.0
Independent Test set: 0.9684
Iteration: 3232600
Loss: 1.27102
Accuracy: 1.0
Iteration: 3232700
Loss: 2.51392
Accuracy: 1.0
Iteration: 3232800
Loss: 2.97617
Accuracy: 1.0
Iteration: 3232900
Loss: 3.48014
Accuracy: 1.0
Iteration: 3233000
Loss: 2.11609
Accuracy: 1.0
Independent Test set: 0.9751
Iteration: 3233100
Loss: 1.54054
Accuracy: 1.0
Iteration: 3233200
Loss: 1.30583
Accuracy: 1.0
Iteration: 3233300
Loss: 3.20232
Accuracy: 1.0
Iteration: 3233400
Loss: 1.40599
Accuracy: 1.0
Iteration: 3233500
Loss: 1.46753
Accuracy: 1.0
Independent Test set: 0.9737
Iteration: 3233600
Loss: 1.29379
Accuracy: 1.0
Iteration: 3233700
Loss: 2.34821
Accuracy: 1.0
Iteration: 3233800
Loss: 3.36052
Accuracy: 1.0
Iteration: 3233900
Loss: 4.38294
Accuracy: 1.0
Iteration: 3234000
Loss: 4.32356
Accuracy: 1.0
Independent Test set: 0.9753
Iteration: 3234100
Loss: 3.22292
Accuracy: 1.0
Iteration: 3234200
Loss: 1.82937
Accuracy: 1.0
Iteration: 3234300
Loss: 1.23199
Accuracy: 1.0
Iteration: 3234400
Loss: 7.21717
Accuracy: 0.96
Iteration: 3234500
Loss: 4.10866
Accuracy: 1.0
Independent Test set: 0.9752
Iteration: 3234600
Loss: 1.71985
Accuracy: 1.0
Iteration: 3234700
Loss: 1.56647
Accuracy: 1.0
Iteration: 3234800
Loss: 2.15492
Accuracy: 1.0
Iteration: 3234900
Loss: 1.5464
Accuracy: 1.0
Iteration: 3235000
Loss: 1.21014
Accuracy: 1.0
Independent Test set: 0.9749
Iteration: 3235100
Loss: 1.07389
Accuracy: 1.0
Iteration: 3235200
Loss: 8.30056
Accuracy: 0.96
Iteration: 3235300
Loss: 1.62727
Accuracy: 1.0
Iteration: 3235400
Loss: 3.04897
Accuracy: 1.0
Iteration: 3235500
Loss: 2.36056
Accuracy: 1.0
Independent Test set: 0.9758
Iteration: 3235600
Loss: 2.43237
Accuracy: 1.0
Iteration: 3235700
Loss: 1.85483
Accuracy: 1.0
Iteration: 3235800
Loss: 1.95425
Accuracy: 1.0
Iteration: 3235900
Loss: 1.78139
Accuracy: 1.0
Iteration: 3236000
Loss: 5.61894
Accuracy: 1.0
Independent Test set: 0.9754
Iteration: 3236100
Loss: 1.50187
Accuracy: 1.0
Iteration: 3236200
Loss: 1.30982
Accuracy: 1.0
Iteration: 3236300
Loss: 1.55208
Accuracy: 1.0
Iteration: 3236400
Loss: 1.9895
Accuracy: 1.0
Iteration: 3236500
Loss: 2.17827
Accuracy: 1.0
Independent Test set: 0.9752
Iteration: 3236600
Loss: 2.83342
Accuracy: 1.0
Iteration: 3236700
Loss: 2.38196
Accuracy: 1.0
Iteration: 3236800
Loss: 2.59812
Accuracy: 1.0
Iteration: 3236900
Loss: 1.77418
Accuracy: 1.0
Iteration: 3237000
Loss: 1.76633
Accuracy: 1.0
Independent Test set: 0.9748
Iteration: 3237100
Loss: 4.86606
Accuracy: 1.0
Iteration: 3237200
Loss: 6.08819
Accuracy: 0.96
Iteration: 3237300
Loss: 10.2185
Accuracy: 0.96
Iteration: 3237400
Loss: 2.53693
Accuracy: 1.0
Iteration: 3237500
Loss: 12.9638
Accuracy: 0.92
Independent Test set: 0.9723
Iteration: 3237600
Loss: 1.95832
Accuracy: 1.0
Iteration: 3237700
Loss: 0.618438
Accuracy: 1.0
Iteration: 3237800
Loss: 5.08097
Accuracy: 0.96
Iteration: 3237900
Loss: 6.54594
Accuracy: 0.96
Iteration: 3238000
Loss: 8.82197
Accuracy: 0.96
Independent Test set: 0.974
Iteration: 3238100
Loss: 2.02769
Accuracy: 1.0
Iteration: 3238200
Loss: 0.909542
Accuracy: 1.0
Iteration: 3238300
Loss: 3.4035
Accuracy: 1.0
Iteration: 3238400
Loss: 4.95493
Accuracy: 1.0
Iteration: 3238500
Loss: 13.9507
Accuracy: 0.92
Independent Test set: 0.9746
Iteration: 3238600
Loss: 4.03286
Accuracy: 1.0
Iteration: 3238700
Loss: 2.01253
Accuracy: 1.0
Iteration: 3238800
Loss: 5.7069
Accuracy: 1.0
Iteration: 3238900
Loss: 1.78534
Accuracy: 1.0
Iteration: 3239000
Loss: 4.33761
Accuracy: 1.0
Independent Test set: 0.9743
Iteration: 3239100
Loss: 2.99798
Accuracy: 1.0
Iteration: 3239200
Loss: 5.00853
Accuracy: 1.0
Iteration: 3239300
Loss: 0.650084
Accuracy: 1.0
Iteration: 3239400
Loss: 2.39752
Accuracy: 1.0
Iteration: 3239500
Loss: 11.9855
Accuracy: 0.92
Independent Test set: 0.9686
Iteration: 3239600
Loss: 8.25357
Accuracy: 0.96
Iteration: 3239700
Loss: 10.053
Accuracy: 0.92
Iteration: 3239800
Loss: 1.14499
Accuracy: 1.0
Iteration: 3239900
Loss: 1.22876
Accuracy: 1.0
Iteration: 3240000
Loss: 4.10117
Accuracy: 1.0
Independent Test set: 0.9752
Iteration: 3240100
Loss: 4.0084
Accuracy: 0.96
Iteration: 3240200
Loss: 3.73963
Accuracy: 1.0
Iteration: 3240300
Loss: 6.21082
Accuracy: 1.0
Iteration: 3240400
Loss: 5.91054
Accuracy: 0.96
Iteration: 3240500
Loss: 4.20109
Accuracy: 1.0
Independent Test set: 0.9749
Iteration: 3240600
Loss: 3.66371
Accuracy: 1.0
Iteration: 3240700
Loss: 1.90556
Accuracy: 1.0
Iteration: 3240800
Loss: 2.39719
Accuracy: 1.0
Iteration: 3240900
Loss: 1.66111
Accuracy: 1.0
Iteration: 3241000
Loss: 1.84822
Accuracy: 1.0
Independent Test set: 0.9744
Iteration: 3241100
Loss: 1.62183
Accuracy: 1.0
Iteration: 3241200
Loss: 2.92244
Accuracy: 1.0
Iteration: 3241300
Loss: 3.66731
Accuracy: 1.0
Iteration: 3241400
Loss: 4.40756
Accuracy: 1.0
Iteration: 3241500
Loss: 1.3809
Accuracy: 1.0
Independent Test set: 0.9746
Iteration: 3241600
Loss: 2.13698
Accuracy: 1.0
Iteration: 3241700
Loss: 11.4316
Accuracy: 0.92
Iteration: 3241800
Loss: 1.10705
Accuracy: 1.0
Iteration: 3241900
Loss: 3.23832
Accuracy: 1.0
Iteration: 3242000
Loss: 1.07174
Accuracy: 1.0
Independent Test set: 0.9747
Iteration: 3242100
Loss: 3.25704
Accuracy: 1.0
Iteration: 3242200
Loss: 6.07994
Accuracy: 0.96
Iteration: 3242300
Loss: 1.89124
Accuracy: 1.0
Iteration: 3242400
Loss: 2.43744
Accuracy: 1.0
Iteration: 3242500
Loss: 1.71856
Accuracy: 1.0
Independent Test set: 0.9743
Iteration: 3242600
Loss: 11.6913
Accuracy: 0.96
Iteration: 3242700
Loss: 0.945504
Accuracy: 1.0
Iteration: 3242800
Loss: 0.892262
Accuracy: 1.0
Iteration: 3242900
Loss: 2.38847
Accuracy: 1.0
Iteration: 3243000
Loss: 7.39809
Accuracy: 0.96
Independent Test set: 0.9742
Iteration: 3243100
Loss: 5.02252
Accuracy: 1.0
Iteration: 3243200
Loss: 11.0768
Accuracy: 0.96
Iteration: 3243300
Loss: 6.4423
Accuracy: 0.96
Iteration: 3243400
Loss: 4.23603
Accuracy: 1.0
Iteration: 3243500
Loss: 0.930476
Accuracy: 1.0
Independent Test set: 0.9741
Iteration: 3243600
Loss: 3.00766
Accuracy: 1.0
Iteration: 3243700
Loss: 3.8678
Accuracy: 1.0
Iteration: 3243800
Loss: 3.78913
Accuracy: 1.0
Iteration: 3243900
Loss: 2.66639
Accuracy: 1.0
Iteration: 3244000
Loss: 1.96961
Accuracy: 1.0
Independent Test set: 0.975
Iteration: 3244100
Loss: 1.84721
Accuracy: 1.0
Iteration: 3244200
Loss: 4.0665
Accuracy: 1.0
Iteration: 3244300
Loss: 2.66407
Accuracy: 1.0
Iteration: 3244400
Loss: 1.61107
Accuracy: 1.0
Iteration: 3244500
Loss: 2.83975
Accuracy: 1.0
Independent Test set: 0.9744
Iteration: 3244600
Loss: 7.3
Accuracy: 0.96
Iteration: 3244700
Loss: 8.87533
Accuracy: 0.96
Iteration: 3244800
Loss: 5.92297
Accuracy: 1.0
Iteration: 3244900
Loss: 9.9525
Accuracy: 0.92
Iteration: 3245000
Loss: 1.88261
Accuracy: 1.0
Independent Test set: 0.9761
Iteration: 3245100
Loss: 0.787925
Accuracy: 1.0
Iteration: 3245200
Loss: 2.75992
Accuracy: 1.0
Iteration: 3245300
Loss: 1.24721
Accuracy: 1.0
Iteration: 3245400
Loss: 2.88709
Accuracy: 1.0
Iteration: 3245500
Loss: 13.8382
Accuracy: 0.92
Independent Test set: 0.975
Iteration: 3245600
Loss: 11.0682
Accuracy: 0.92
Iteration: 3245700
Loss: 5.12623
Accuracy: 1.0
Iteration: 3245800
Loss: 2.16731
Accuracy: 1.0
Iteration: 3245900
Loss: 5.84052
Accuracy: 1.0
Iteration: 3246000
Loss: 4.50096
Accuracy: 1.0
Independent Test set: 0.9725
Iteration: 3246100
Loss: 5.09105
Accuracy: 0.96
Iteration: 3246200
Loss: 1.14104
Accuracy: 1.0
Iteration: 3246300
Loss: 1.87981
Accuracy: 1.0
Iteration: 3246400
Loss: 1.20671
Accuracy: 1.0
Iteration: 3246500
Loss: 0.951361
Accuracy: 1.0
Independent Test set: 0.9748
Iteration: 3246600
Loss: 8.35297
Accuracy: 1.0
Iteration: 3246700
Loss: 4.41046
Accuracy: 1.0
Iteration: 3246800
Loss: 4.23726
Accuracy: 1.0
Iteration: 3246900
Loss: 1.2541
Accuracy: 1.0
Iteration: 3247000
Loss: 2.847
Accuracy: 1.0
Independent Test set: 0.9738
Iteration: 3247100
Loss: 1.4309
Accuracy: 1.0
Iteration: 3247200
Loss: 1.57875
Accuracy: 1.0
Iteration: 3247300
Loss: 5.56317
Accuracy: 0.96
Iteration: 3247400
Loss: 4.11944
Accuracy: 1.0
Iteration: 3247500
Loss: 2.00558
Accuracy: 1.0
Independent Test set: 0.9752
Iteration: 3247600
Loss: 4.07523
Accuracy: 0.96
Iteration: 3247700
Loss: 4.5181
Accuracy: 1.0
Iteration: 3247800
Loss: 1.2
Accuracy: 1.0
Iteration: 3247900
Loss: 1.25217
Accuracy: 1.0
Iteration: 3248000
Loss: 11.3093
Accuracy: 0.96
Independent Test set: 0.9484
Iteration: 3248100
Loss: 1.89553
Accuracy: 1.0
Iteration: 3248200
Loss: 7.29145
Accuracy: 1.0
Iteration: 3248300
Loss: 0.65182
Accuracy: 1.0
Iteration: 3248400
Loss: 3.78004
Accuracy: 1.0
Iteration: 3248500
Loss: 0.934187
Accuracy: 1.0
Independent Test set: 0.975
Iteration: 3248600
Loss: 0.97639
Accuracy: 1.0
Iteration: 3248700
Loss: 1.58615
Accuracy: 1.0
Iteration: 3248800
Loss: 4.64531
Accuracy: 1.0
Iteration: 3248900
Loss: 1.5574
Accuracy: 1.0
Iteration: 3249000
Loss: 2.24613
Accuracy: 1.0
Independent Test set: 0.975
Iteration: 3249100
Loss: 1.04222
Accuracy: 1.0
Iteration: 3249200
Loss: 2.16884
Accuracy: 1.0
Iteration: 3249300
Loss: 6.20877
Accuracy: 0.96
Iteration: 3249400
Loss: 0.793001
Accuracy: 1.0
Iteration: 3249500
Loss: 2.21121
Accuracy: 1.0
Independent Test set: 0.9746
Iteration: 3249600
Loss: 2.36356
Accuracy: 1.0
Iteration: 3249700
Loss: 9.35386
Accuracy: 0.96
Iteration: 3249800
Loss: 3.00993
Accuracy: 1.0
Iteration: 3249900
Loss: 2.51975
Accuracy: 1.0
Iteration: 3250000
Loss: 7.91374
Accuracy: 1.0
Independent Test set: 0.9732
Iteration: 3250100
Loss: 1.62386
Accuracy: 1.0
Iteration: 3250200
Loss: 1.01287
Accuracy: 1.0
Iteration: 3250300
Loss: 2.55003
Accuracy: 1.0
Iteration: 3250400
Loss: 1.58624
Accuracy: 1.0
Iteration: 3250500
Loss: 2.03552
Accuracy: 1.0
Independent Test set: 0.9743
Iteration: 3250600
Loss: 2.31929
Accuracy: 1.0
Iteration: 3250700
Loss: 0.601731
Accuracy: 1.0
Iteration: 3250800
Loss: 3.65422
Accuracy: 1.0
Iteration: 3250900
Loss: 8.60062
Accuracy: 0.96
Iteration: 3251000
Loss: 3.92573
Accuracy: 1.0
Independent Test set: 0.973
Iteration: 3251100
Loss: 3.2032
Accuracy: 1.0
Iteration: 3251200
Loss: 3.29228
Accuracy: 1.0
Iteration: 3251300
Loss: 1.7501
Accuracy: 1.0
Iteration: 3251400
Loss: 2.90518
Accuracy: 1.0
Iteration: 3251500
Loss: 1.62456
Accuracy: 1.0
Independent Test set: 0.972
Iteration: 3251600
Loss: 1.08393
Accuracy: 1.0
Iteration: 3251700
Loss: 4.92215
Accuracy: 1.0
Iteration: 3251800
Loss: 3.44463
Accuracy: 1.0
Iteration: 3251900
Loss: 6.20651
Accuracy: 0.96
Iteration: 3252000
Loss: 2.37057
Accuracy: 1.0
Independent Test set: 0.9729
Iteration: 3252100
Loss: 2.84815
Accuracy: 1.0
Iteration: 3252200
Loss: 2.73143
Accuracy: 1.0
Iteration: 3252300
Loss: 4.63082
Accuracy: 1.0
Iteration: 3252400
Loss: 5.30607
Accuracy: 0.96
Iteration: 3252500
Loss: 1.57386
Accuracy: 1.0
Independent Test set: 0.9733
Iteration: 3252600
Loss: 4.84889
Accuracy: 1.0
Iteration: 3252700
Loss: 2.9099
Accuracy: 1.0
Iteration: 3252800
Loss: 0.501984
Accuracy: 1.0
Iteration: 3252900
Loss: 2.81613
Accuracy: 1.0
Iteration: 3253000
Loss: 2.05187
Accuracy: 1.0
Independent Test set: 0.9752
Iteration: 3253100
Loss: 2.39309
Accuracy: 1.0
Iteration: 3253200
Loss: 4.4949
Accuracy: 0.96
Iteration: 3253300
Loss: 9.26066
Accuracy: 0.96
Iteration: 3253400
Loss: 3.64995
Accuracy: 1.0
Iteration: 3253500
Loss: 0.682764
Accuracy: 1.0
Independent Test set: 0.972
Iteration: 3253600
Loss: 5.3535
Accuracy: 0.96
Iteration: 3253700
Loss: 0.471207
Accuracy: 1.0
Iteration: 3253800
Loss: 11.858
Accuracy: 0.92
Iteration: 3253900
Loss: 4.99927
Accuracy: 0.96
Iteration: 3254000
Loss: 1.20021
Accuracy: 1.0
Independent Test set: 0.9743
Iteration: 3254100
Loss: 5.00119
Accuracy: 0.96
Iteration: 3254200
Loss: 2.10801
Accuracy: 1.0
Iteration: 3254300
Loss: 0.903332
Accuracy: 1.0
Iteration: 3254400
Loss: 0.651422
Accuracy: 1.0
Iteration: 3254500
Loss: 2.16671
Accuracy: 1.0
Independent Test set: 0.9746
Iteration: 3254600
Loss: 3.70891
Accuracy: 1.0
Iteration: 3254700
Loss: 1.56629
Accuracy: 1.0
Iteration: 3254800
Loss: 3.60408
Accuracy: 1.0
Iteration: 3254900
Loss: 0.945393
Accuracy: 1.0
Iteration: 3255000
Loss: 3.44327
Accuracy: 1.0
Independent Test set: 0.9746
Iteration: 3255100
Loss: 1.97991
Accuracy: 1.0
Iteration: 3255200
Loss: 10.0988
Accuracy: 0.96
Iteration: 3255300
Loss: 4.0419
Accuracy: 1.0
Iteration: 3255400
Loss: 5.36469
Accuracy: 0.96
Iteration: 3255500
Loss: 7.49692
Accuracy: 1.0
Independent Test set: 0.9745
Iteration: 3255600
Loss: 6.96153
Accuracy: 0.96
Iteration: 3255700
Loss: 7.01936
Accuracy: 0.96
Iteration: 3255800
Loss: 11.5115
Accuracy: 0.92
Iteration: 3255900
Loss: 1.35989
Accuracy: 1.0
Iteration: 3256000
Loss: 0.822603
Accuracy: 1.0
Independent Test set: 0.9751
Iteration: 3256100
Loss: 6.18863
Accuracy: 0.96
Iteration: 3256200
Loss: 2.4851
Accuracy: 1.0
Iteration: 3256300
Loss: 1.94753
Accuracy: 1.0
Iteration: 3256400
Loss: 4.42278
Accuracy: 0.96
Iteration: 3256500
Loss: 5.17455
Accuracy: 1.0
Independent Test set: 0.9747
Iteration: 3256600
Loss: 5.55748
Accuracy: 1.0
Iteration: 3256700
Loss: 1.96387
Accuracy: 1.0
Iteration: 3256800
Loss: 5.3696
Accuracy: 0.96
Iteration: 3256900
Loss: 3.32005
Accuracy: 0.96
Iteration: 3257000
Loss: 1.17728
Accuracy: 1.0
Independent Test set: 0.9743
Iteration: 3257100
Loss: 7.53547
Accuracy: 0.96
Iteration: 3257200
Loss: 3.78889
Accuracy: 1.0
Iteration: 3257300
Loss: 2.44305
Accuracy: 1.0
Iteration: 3257400
Loss: 3.34057
Accuracy: 1.0
Iteration: 3257500
Loss: 1.07478
Accuracy: 1.0
Independent Test set: 0.9744
Iteration: 3257600
Loss: 2.82225
Accuracy: 1.0
Iteration: 3257700
Loss: 2.21614
Accuracy: 1.0
Iteration: 3257800
Loss: 2.68367
Accuracy: 1.0
Iteration: 3257900
Loss: 5.41838
Accuracy: 1.0
Iteration: 3258000
Loss: 3.36882
Accuracy: 1.0
Independent Test set: 0.9732
Iteration: 3258100
Loss: 1.66216
Accuracy: 1.0
Iteration: 3258200
Loss: 2.29631
Accuracy: 1.0
Iteration: 3258300
Loss: 5.56732
Accuracy: 1.0
Iteration: 3258400
Loss: 0.953801
Accuracy: 1.0
Iteration: 3258500
Loss: 3.93454
Accuracy: 1.0
Independent Test set: 0.9739
Iteration: 3258600
Loss: 5.86926
Accuracy: 0.96
Iteration: 3258700
Loss: 0.915114
Accuracy: 1.0
Iteration: 3258800
Loss: 10.2972
Accuracy: 0.92
Iteration: 3258900
Loss: 8.36024
Accuracy: 1.0
Iteration: 3259000
Loss: 3.07851
Accuracy: 1.0
Independent Test set: 0.9748
Iteration: 3259100
Loss: 2.43803
Accuracy: 1.0
Iteration: 3259200
Loss: 0.40974
Accuracy: 1.0
Iteration: 3259300
Loss: 2.22982
Accuracy: 1.0
Iteration: 3259400
Loss: 2.6339
Accuracy: 1.0
Iteration: 3259500
Loss: 1.03112
Accuracy: 1.0
Independent Test set: 0.9749
Iteration: 3259600
Loss: 5.2255
Accuracy: 0.96
Iteration: 3259700
Loss: 1.36945
Accuracy: 1.0
Iteration: 3259800
Loss: 3.37455
Accuracy: 1.0
Iteration: 3259900
Loss: 5.50237
Accuracy: 0.96
Iteration: 3260000
Loss: 1.36063
Accuracy: 1.0
Independent Test set: 0.9744
Iteration: 3260100
